10.0	4188.79020479	2000	10	1	4196.19288696	0.00176726019074
5.0	4188.79020479	2000	10	2	4199.97971523	0.0026712988477
3.33333333333	4188.79020479	2000	10	3	4222.27191912	0.00799317050836
2.5	4188.79020479	2000	10	4	4135.34956616	0.0127580126982
2.0	4188.79020479	2000	10	5	4184.05510419	0.00113042199973
1.66666666667	4188.79020479	2000	10	6	4348.60161168	0.0381521630537
1.42857142857	4188.79020479	2000	10	7	4287.16919804	0.0234862546084
1.25	4188.79020479	2000	10	8	2872.06842759	0.314344169276
1.11111111111	4188.79020479	2000	10	9	2017.14545257	0.518441995431
1.0	4188.79020479	2000	10	10	1470.49903493	0.648944214669
20.0	33510.3216383	2000	20	1	33569.5430957	0.00176726019074
10.0	33510.3216383	2000	20	2	33599.8377219	0.0026712988477
6.66666666667	33510.3216383	2000	20	3	33778.1753529	0.00799317050836
5.0	33510.3216383	2000	20	4	33082.7965293	0.0127580126982
4.0	33510.3216383	2000	20	5	33472.4408335	0.00113042199973
3.33333333333	33510.3216383	2000	20	6	34788.8128934	0.0381521630537
2.85714285714	33510.3216383	2000	20	7	34297.3535843	0.0234862546084
2.5	33510.3216383	2000	20	8	22976.5474207	0.314344169276
2.22222222222	33510.3216383	2000	20	9	16137.1636206	0.518441995431
2.0	33510.3216383	2000	20	10	11763.9922794	0.648944214669
30.0	113097.335529	2000	30	1	113297.207948	0.00176726019074
15.0	113097.335529	2000	30	2	113399.452311	0.0026712988477
10.0	113097.335529	2000	30	3	114001.341816	0.00799317050836
7.5	113097.335529	2000	30	4	111654.438286	0.0127580126982
6.0	113097.335529	2000	30	5	112969.487813	0.00113042199973
5.0	113097.335529	2000	30	6	117412.243515	0.0381521630537
4.28571428571	113097.335529	2000	30	7	115753.568347	0.0234862546084
3.75	113097.335529	2000	30	8	77545.847545	0.314344169276
3.33333333333	113097.335529	2000	30	9	54462.9272195	0.518441995431
3.0	113097.335529	2000	30	10	39703.473943	0.648944214669
40.0	268082.573106	2000	40	1	268556.344766	0.00176726019074
20.0	268082.573106	2000	40	2	268798.701775	0.00267129884771
13.3333333333	268082.573106	2000	40	3	270225.402823	0.00799317050836
10.0	268082.573106	2000	40	4	264662.372234	0.0127580126982
8.0	268082.573106	2000	40	5	267779.526668	0.00113042199973
6.66666666667	268082.573106	2000	40	6	278310.503147	0.0381521630537
5.71428571429	268082.573106	2000	40	7	274378.828674	0.0234862546084
5.0	268082.573106	2000	40	8	183812.379366	0.314344169276
4.44444444444	268082.573106	2000	40	9	129097.308965	0.518441995431
4.0	268082.573106	2000	40	10	94111.9382353	0.648944214669
50.0	523598.775598	2000	50	1	524524.11087	0.00176726019074
25.0	523598.775598	2000	50	2	524997.464404	0.0026712988477
16.6666666667	523598.775598	2000	50	3	527783.98989	0.00799317050836
12.5	523598.775598	2000	50	4	516918.69577	0.0127580126982
10.0	523598.775598	2000	50	5	523006.888023	0.00113042199973
8.33333333333	523598.775598	2000	50	6	543575.20146	0.0381521630537
7.14285714286	523598.775598	2000	50	7	535896.149755	0.0234862546084
6.25	523598.775598	2000	50	8	359008.553449	0.314344169276
5.55555555556	523598.775598	2000	50	9	252143.181572	0.518441995431
5.0	523598.775598	2000	50	10	183812.379366	0.648944214669
60.0	904778.684234	2000	60	1	906377.663584	0.00176726019074
30.0	904778.684234	2000	60	2	907195.61849	0.0026712988477
20.0	904778.684234	2000	60	3	912010.734529	0.00799317050836
15.0	904778.684234	2000	60	4	893235.506291	0.0127580126982
12.0	904778.684234	2000	60	5	903755.902504	0.00113042199973
10.0	904778.684234	2000	60	6	939297.948122	0.0381521630537
8.57142857143	904778.684234	2000	60	7	926028.546776	0.0234862546084
7.5	904778.684234	2000	60	8	620366.78036	0.314344169276
6.66666666667	904778.684234	2000	60	9	435703.417756	0.518441995431
6.0	904778.684234	2000	60	10	317627.791544	0.648944214669
70.0	1436755.04024	2000	70	1	1439294.16023	0.00176726019074
35.0	1436755.04024	2000	70	2	1440593.04233	0.0026712988477
23.3333333333	1436755.04024	2000	70	3	1448239.26826	0.00799317050836
17.5	1436755.04024	2000	70	4	1418424.90119	0.0127580126982
14.0	1436755.04024	2000	70	5	1435130.90074	0.00113042199973
11.6666666667	1436755.04024	2000	70	6	1491570.35281	0.0381521630537
10.0	1436755.04024	2000	70	7	1470499.03493	0.0234862546084
8.75	1436755.04024	2000	70	8	985119.470664	0.314344169276
7.77777777778	1436755.04024	2000	70	9	691880.890233	0.518441995431
7.0	1436755.04024	2000	70	10	504381.16898	0.648944214669
80.0	2144660.58485	2000	80	1	2148450.75812	0.00176726019074
40.0	2144660.58485	2000	80	2	2150389.6142	0.0026712988477
26.6666666667	2144660.58485	2000	80	3	2161803.22259	0.00799317050836
20.0	2144660.58485	2000	80	4	2117298.97788	0.0127580126982
16.0	2144660.58485	2000	80	5	2142236.21334	0.00113042199973
13.3333333333	2144660.58485	2000	80	6	2226484.02518	0.0381521630537
11.4285714286	2144660.58485	2000	80	7	2195030.6294	0.0234862546084
10.0	2144660.58485	2000	80	8	1470499.03493	0.314344169276
8.88888888889	2144660.58485	2000	80	9	1032778.47172	0.518441995431
8.0	2144660.58485	2000	80	10	752895.505883	0.648944214669
90.0	3053628.05929	2000	90	1	3059024.6146	0.00176726019074
45.0	3053628.05929	2000	90	2	3061785.21241	0.0026712988477
30.0	3053628.05929	2000	90	3	3078036.22904	0.00799317050836
22.5	3053628.05929	2000	90	4	3014669.83373	0.0127580126982
18.0	3053628.05929	2000	90	5	3050176.17095	0.00113042199973
15.0	3053628.05929	2000	90	6	3170130.57491	0.0381521630537
12.8571428571	3053628.05929	2000	90	7	3125346.34537	0.0234862546084
11.25	3053628.05929	2000	90	8	2093737.88371	0.314344169276
10.0	3053628.05929	2000	90	9	1470499.03493	0.518441995431
9.0	3053628.05929	2000	90	10	1071993.79646	0.648944214669
100.0	4188790.20479	2000	100	1	4196192.88696	0.00176726019074
50.0	4188790.20479	2000	100	2	4199979.71523	0.0026712988477
33.3333333333	4188790.20479	2000	100	3	4222271.91912	0.00799317050836
25.0	4188790.20479	2000	100	4	4135349.56616	0.0127580126982
20.0	4188790.20479	2000	100	5	4184055.10419	0.00113042199973
16.6666666667	4188790.20479	2000	100	6	4348601.61168	0.0381521630537
14.2857142857	4188790.20479	2000	100	7	4287169.19804	0.0234862546084
12.5	4188790.20479	2000	100	8	2872068.42759	0.314344169276
11.1111111111	4188790.20479	2000	100	9	2017145.45257	0.518441995431
10.0	4188790.20479	2000	100	10	1470499.03493	0.648944214669
10.0	4188.79020479	5000	10	1	4181.67870041	0.00169774661256
5.0	4188.79020479	5000	10	2	4191.89728222	0.000741760097629
3.33333333333	4188.79020479	5000	10	3	4184.4519206	0.00103568905821
2.5	4188.79020479	5000	10	4	4211.11091536	0.00532867713141
2.0	4188.79020479	5000	10	5	4134.47341686	0.0129671779366
1.66666666667	4188.79020479	5000	10	6	4008.96133473	0.0429309803697
1.42857142857	4188.79020479	5000	10	7	4173.71752491	0.00359833726169
1.25	4188.79020479	5000	10	8	4146.71070231	0.0100457412338
1.11111111111	4188.79020479	5000	10	9	2912.3674617	0.304723483555
1.0	4188.79020479	5000	10	10	2123.11587958	0.493143419512
20.0	33510.3216383	5000	20	1	33453.4296032	0.00169774661256
10.0	33510.3216383	5000	20	2	33535.1782577	0.000741760097628
6.66666666667	33510.3216383	5000	20	3	33475.6153648	0.00103568905821
5.0	33510.3216383	5000	20	4	33688.8873229	0.00532867713142
4.0	33510.3216383	5000	20	5	33075.7873349	0.0129671779366
3.33333333333	33510.3216383	5000	20	6	32071.6906779	0.0429309803697
2.85714285714	33510.3216383	5000	20	7	33389.7401993	0.00359833726169
2.5	33510.3216383	5000	20	8	33173.6856185	0.0100457412338
2.22222222222	33510.3216383	5000	20	9	23298.9396936	0.304723483555
2.0	33510.3216383	5000	20	10	16984.9270366	0.493143419512
30.0	113097.335529	5000	30	1	112905.324911	0.00169774661256
15.0	113097.335529	5000	30	2	113181.22662	0.000741760097626
10.0	113097.335529	5000	30	3	112980.201856	0.00103568905821
7.5	113097.335529	5000	30	4	113699.994715	0.00532867713141
6.0	113097.335529	5000	30	5	111630.782255	0.0129671779366
5.0	113097.335529	5000	30	6	108241.956038	0.0429309803697
4.28571428571	113097.335529	5000	30	7	112690.373173	0.00359833726169
3.75	113097.335529	5000	30	8	111961.188962	0.0100457412338
3.33333333333	113097.335529	5000	30	9	78633.921466	0.304723483555
3.0	113097.335529	5000	30	10	57324.1287487	0.493143419512
40.0	268082.573106	5000	40	1	267627.436826	0.00169774661256
20.0	268082.573106	5000	40	2	268281.426062	0.000741760097629
13.3333333333	268082.573106	5000	40	3	267804.922919	0.00103568905821
10.0	268082.573106	5000	40	4	269511.098583	0.00532867713142
8.0	268082.573106	5000	40	5	264606.298679	0.0129671779366
6.66666666667	268082.573106	5000	40	6	256573.525423	0.0429309803697
5.71428571429	268082.573106	5000	40	7	267117.921594	0.00359833726169
5.0	268082.573106	5000	40	8	265389.484948	0.0100457412338
4.44444444444	268082.573106	5000	40	9	186391.517549	0.304723483555
4.0	268082.573106	5000	40	10	135879.416293	0.493143419512
50.0	523598.775598	5000	50	1	522709.837551	0.00169774661256
25.0	523598.775598	5000	50	2	523987.160277	0.000741760097629
16.6666666667	523598.775598	5000	50	3	523056.490076	0.00103568905821
12.5	523598.775598	5000	50	4	526388.86442	0.00532867713142
10.0	523598.775598	5000	50	5	516809.177108	0.0129671779366
8.33333333333	523598.775598	5000	50	6	501120.166842	0.0429309803697
7.14285714286	523598.775598	5000	50	7	521714.690614	0.00359833726169
6.25	523598.775598	5000	50	8	518338.837788	0.0100457412338
5.55555555556	523598.775598	5000	50	9	364045.932713	0.304723483555
5.0	523598.775598	5000	50	10	265389.484948	0.493143419512
60.0	904778.684234	5000	60	1	903242.599288	0.00169774661256
30.0	904778.684234	5000	60	2	905449.812959	0.000741760097629
20.0	904778.684234	5000	60	3	903841.61485	0.00103568905822
15.0	904778.684234	5000	60	4	909599.957718	0.00532867713141
12.0	904778.684234	5000	60	5	893046.258042	0.0129671779366
10.0	904778.684234	5000	60	6	865935.648302	0.0429309803697
8.57142857143	904778.684234	5000	60	7	901522.985381	0.00359833726169
7.5	904778.684234	5000	60	8	895689.511698	0.0100457412338
6.66666666667	904778.684234	5000	60	9	629071.371728	0.304723483555
6.0	904778.684234	5000	60	10	458593.029989	0.493143419512
70.0	1436755.04024	5000	70	1	1434315.79424	0.00169774661256
35.0	1436755.04024	5000	70	2	1437820.7678	0.000741760097629
23.3333333333	1436755.04024	5000	70	3	1435267.00877	0.00103568905821
17.5	1436755.04024	5000	70	4	1444411.04397	0.00532867713141
14.0	1436755.04024	5000	70	5	1418124.38198	0.0129671779366
11.6666666667	1436755.04024	5000	70	6	1375073.73781	0.0429309803697
10.0	1436755.04024	5000	70	7	1431585.11104	0.00359833726169
8.75	1436755.04024	5000	70	8	1422321.77089	0.0100457412338
7.77777777778	1436755.04024	5000	70	9	998942.039364	0.304723483555
7.0	1436755.04024	5000	70	10	728228.746696	0.493143419512
80.0	2144660.58485	5000	80	1	2141019.49461	0.00169774661256
40.0	2144660.58485	5000	80	2	2146251.4085	0.000741760097628
26.6666666667	2144660.58485	5000	80	3	2142439.38335	0.00103568905821
20.0	2144660.58485	5000	80	4	2156088.78866	0.00532867713141
16.0	2144660.58485	5000	80	5	2116850.38943	0.0129671779366
13.3333333333	2144660.58485	5000	80	6	2052588.20338	0.0429309803697
11.4285714286	2144660.58485	5000	80	7	2136943.37275	0.00359833726169
10.0	2144660.58485	5000	80	8	2123115.87958	0.0100457412338
8.88888888889	2144660.58485	5000	80	9	1491132.14039	0.304723483555
8.0	2144660.58485	5000	80	10	1087035.33035	0.493143419512
90.0	3053628.05929	5000	90	1	3048443.7726	0.00169774661256
45.0	3053628.05929	5000	90	2	3055893.11874	0.000741760097629
30.0	3053628.05929	5000	90	3	3050465.45012	0.00103568905822
22.5	3053628.05929	5000	90	4	3069899.8573	0.00532867713141
18.0	3053628.05929	5000	90	5	3014031.12089	0.0129671779366
15.0	3053628.05929	5000	90	6	2922532.81302	0.0429309803697
12.8571428571	3053628.05929	5000	90	7	3042640.07566	0.00359833726169
11.25	3053628.05929	5000	90	8	3022952.10198	0.0100457412338
10.0	3053628.05929	5000	90	9	2123115.87958	0.304723483555
9.0	3053628.05929	5000	90	10	1547751.47621	0.493143419512
100.0	4188790.20479	5000	100	1	4181678.70041	0.00169774661256
50.0	4188790.20479	5000	100	2	4191897.28222	0.000741760097629
33.3333333333	4188790.20479	5000	100	3	4184451.9206	0.00103568905822
25.0	4188790.20479	5000	100	4	4211110.91536	0.00532867713141
20.0	4188790.20479	5000	100	5	4134473.41686	0.0129671779366
16.6666666667	4188790.20479	5000	100	6	4008961.33473	0.0429309803697
14.2857142857	4188790.20479	5000	100	7	4173717.52491	0.00359833726169
12.5	4188790.20479	5000	100	8	4146710.70231	0.0100457412338
11.1111111111	4188790.20479	5000	100	9	2912367.4617	0.304723483555
10.0	4188790.20479	5000	100	10	2123115.87958	0.493143419512
10.0	4188.79020479	8000	10	1	4187.47422173	0.000314167813747
5.0	4188.79020479	8000	10	2	4189.87304412	0.000258508847853
3.33333333333	4188.79020479	8000	10	3	4175.05484118	0.0032790765188
2.5	4188.79020479	8000	10	4	4166.53869402	0.00531215689554
2.0	4188.79020479	8000	10	5	4121.50026948	0.0160642887353
1.66666666667	4188.79020479	8000	10	6	4223.25932108	0.00822889536285
1.42857142857	4188.79020479	8000	10	7	4125.22845004	0.0151742511888
1.25	4188.79020479	8000	10	8	4926.10876231	0.176021839595
1.11111111111	4188.79020479	8000	10	9	3459.76363004	0.174042274523
1.0	4188.79020479	8000	10	10	2522.1676863	0.397876818127
20.0	33510.3216383	8000	20	1	33499.7937738	0.000314167813749
10.0	33510.3216383	8000	20	2	33518.9843529	0.000258508847852
6.66666666667	33510.3216383	8000	20	3	33400.4387295	0.0032790765188
5.0	33510.3216383	8000	20	4	33332.3095521	0.00531215689554
4.0	33510.3216383	8000	20	5	32972.0021559	0.0160642887353
3.33333333333	33510.3216383	8000	20	6	33786.0745686	0.00822889536285
2.85714285714	33510.3216383	8000	20	7	33001.8276003	0.0151742511888
2.5	33510.3216383	8000	20	8	39408.8700985	0.176021839595
2.22222222222	33510.3216383	8000	20	9	27678.1090404	0.174042274523
2.0	33510.3216383	8000	20	10	20177.3414904	0.397876818127
30.0	113097.335529	8000	30	1	113061.803987	0.000314167813745
15.0	113097.335529	8000	30	2	113126.572191	0.000258508847858
10.0	113097.335529	8000	30	3	112726.480712	0.0032790765188
7.5	113097.335529	8000	30	4	112496.544738	0.00531215689555
6.0	113097.335529	8000	30	5	111280.507276	0.0160642887353
5.0	113097.335529	8000	30	6	114028.001669	0.00822889536285
4.28571428571	113097.335529	8000	30	7	111381.168151	0.0151742511888
3.75	113097.335529	8000	30	8	133004.936582	0.176021839595
3.33333333333	113097.335529	8000	30	9	93413.6180112	0.174042274523
3.0	113097.335529	8000	30	10	68098.5275302	0.397876818127
40.0	268082.573106	8000	40	1	267998.35019	0.000314167813749
20.0	268082.573106	8000	40	2	268151.874823	0.000258508847852
13.3333333333	268082.573106	8000	40	3	267203.509836	0.0032790765188
10.0	268082.573106	8000	40	4	266658.476417	0.00531215689554
8.0	268082.573106	8000	40	5	263776.017247	0.0160642887353
6.66666666667	268082.573106	8000	40	6	270288.596549	0.00822889536285
5.71428571429	268082.573106	8000	40	7	264014.620803	0.0151742511888
5.0	268082.573106	8000	40	8	315270.960788	0.176021839595
4.44444444444	268082.573106	8000	40	9	221424.872323	0.174042274523
4.0	268082.573106	8000	40	10	161418.731923	0.397876818127
50.0	523598.775598	8000	50	1	523434.277716	0.000314167813746
25.0	523598.775598	8000	50	2	523734.130515	0.000258508847855
16.6666666667	523598.775598	8000	50	3	521881.855148	0.0032790765188
12.5	523598.775598	8000	50	4	520817.336752	0.00531215689554
10.0	523598.775598	8000	50	5	515187.533686	0.0160642887353
8.33333333333	523598.775598	8000	50	6	527907.415135	0.00822889536285
7.14285714286	523598.775598	8000	50	7	515653.556255	0.0151742511888
6.25	523598.775598	8000	50	8	615763.595289	0.176021839595
5.55555555556	523598.775598	8000	50	9	432470.453756	0.174042274523
5.0	523598.775598	8000	50	10	315270.960788	0.397876818127
60.0	904778.684234	8000	60	1	904494.431893	0.000314167813746
30.0	904778.684234	8000	60	2	905012.577529	0.000258508847854
20.0	904778.684234	8000	60	3	901811.845696	0.0032790765188
15.0	904778.684234	8000	60	4	899972.357907	0.00531215689554
12.0	904778.684234	8000	60	5	890244.058209	0.0160642887353
10.0	904778.684234	8000	60	6	912224.013353	0.00822889536285
8.57142857143	904778.684234	8000	60	7	891049.345209	0.0151742511888
7.5	904778.684234	8000	60	8	1064039.49266	0.176021839595
6.66666666667	904778.684234	8000	60	9	747308.94409	0.174042274523
